"DateTime","Surface soil moisture - USDA SMAP: avg","Surface soil moisture - USDA SMAP: avg"
"2016-01-04 00:00:00",3.698432207107544,3.698432207107544
"2016-01-07 00:00:00",3.623103380203247,3.623103380203247
"2016-01-10 00:00:00",3.5139784812927246,3.5139784812927246
"2016-01-13 00:00:00",3.483708381652832,3.483708381652832
"2016-01-16 00:00:00",3.4925246238708496,3.4925246238708496
"2016-01-19 00:00:00",3.885789394378662,3.885789394378662
"2016-01-22 00:00:00",3.6277453899383545,3.6277453899383545
"2016-01-25 00:00:00",3.467637777328491,3.467637777328491
"2016-01-28 00:00:00",3.422630786895752,3.422630786895752
"2016-01-31 00:00:00",3.3718087673187256,3.3718087673187256
"2016-02-03 00:00:00",3.329733371734619,3.329733371734619
"2016-02-06 00:00:00",3.3083033561706543,3.3083033561706543
"2016-02-09 00:00:00",3.3097777366638184,3.3097777366638184
"2016-02-12 00:00:00",3.29170823097229,3.29170823097229
"2016-02-15 00:00:00",3.3449482917785645,3.3449482917785645
"2016-02-18 00:00:00",3.3242292404174805,3.3242292404174805
"2016-02-21 00:00:00",3.3577451705932617,3.3577451705932617
"2016-02-24 00:00:00",3.356938123703003,3.356938123703003
